,date,playoff,HOME,AWAY,ELO_H,ELO_A,ELO_Ha,ELO_Aa,H_SCORE,A_SCORE,LAST_5_H,LAST_5_A,BACK_H,BACK_A,WL
2806,2021-03-04,,NOP,MIA,1506.589483,1522.820478,1492.835539,1536.574422,93,103,124.0,107.4,1,0,0
2807,2021-03-04,,SAS,OKC,1515.241014,1429.342509,1502.929769,1441.653755,102,107,114.0,97.6,0,1,0
2808,2021-03-04,,PHO,GSW,1639.532158,1501.451649,1645.490324,1495.493483,120,98,118.2,110.4,0,1,1
2809,2021-03-04,,POR,SAC,1521.335605,1409.342592,1523.800027,1406.87817,123,119,106.0,119.6,1,1,1
2810,2021-03-10,,MEM,WAS,1537.149764,1422.776468,1542.332348,1417.593885,127,112,118.0,116.0,0,0,1
2811,2021-03-10,,DAL,SAS,1525.829729,1502.929769,1532.449829,1496.309669,115,104,107.8,110.0,0,0,1
2812,2021-03-11,,CHO,DET,1477.072386,1421.48172,1479.955463,1418.598643,105,102,123.6,109.6,0,0,1
2813,2021-03-11,,BRK,BOS,1594.655493,1541.703175,1600.732607,1535.626061,121,109,122.0,118.0,0,0,1
2814,2021-03-11,,TOR,ATL,1557.322228,1470.176606,1550.230022,1477.268813,120,121,112.4,108.8,0,0,0
2815,2021-03-11,,MIL,NYK,1587.328364,1482.143079,1596.786107,1472.685336,134,101,116.4,113.2,0,0,1
2816,2021-03-11,,CHI,PHI,1471.615731,1582.64442,1454.809468,1599.450683,105,127,118.0,118.0,0,0,0
2817,2021-03-11,,MIA,ORL,1536.574422,1374.11707,1539.288034,1371.403459,111,103,106.4,106.0,0,0,1
2818,2021-03-11,,NOP,MIN,1492.835539,1288.665761,1443.5916,1337.909701,105,135,117.0,110.2,0,0,0
2819,2021-03-11,,OKC,DAL,1441.653755,1532.449829,1450.427995,1523.675588,116,108,100.2,108.8,0,1,1
2820,2021-03-11,,LAC,GSW,1595.849337,1495.493483,1604.002299,1487.34052,130,104,108.4,107.2,0,0,1
2821,2021-03-11,,SAC,HOU,1406.87817,1375.274499,1416.338465,1365.814205,125,105,119.8,99.0,0,0,1
2822,2021-03-11,,POR,PHO,1523.800027,1645.490324,1516.673093,1652.617259,121,127,110.6,115.8,0,0,0
2823,2021-03-12,,WAS,PHI,1417.593885,1599.450683,1403.369125,1613.675444,101,127,116.0,121.6,0,1,0
2824,2021-03-12,,MEM,DEN,1542.332348,1644.467721,1538.322129,1648.47794,102,103,119.0,119.0,0,0,0
2825,2021-03-12,,NOP,CLE,1443.5916,1363.312015,1454.546885,1352.35673,116,82,113.0,109.6,1,0,1
2826,2021-03-12,,CHI,MIA,1454.809468,1539.288034,1443.161875,1550.935626,90,101,115.0,105.4,1,1,0
2827,2021-03-12,,SAS,ORL,1496.309669,1371.403459,1503.695168,1364.01796,104,77,111.0,108.0,0,1,1
2828,2021-03-12,,UTA,HOU,1676.661661,1365.814205,1678.402074,1364.073792,114,99,120.2,100.8,0,1,1
2829,2021-03-12,,LAL,IND,1615.766992,1495.868918,1618.39986,1493.23605,105,100,106.4,110.0,0,0,1
2830,2021-03-13,,OKC,NYK,1450.427995,1472.685336,1427.64697,1495.466361,97,119,103.0,105.4,0,0,0
2831,2021-03-13,,CHO,TOR,1479.955463,1550.230022,1489.226798,1540.958687,114,104,119.8,116.0,0,0,1
2832,2021-03-13,,BRK,DET,1600.732607,1418.598643,1602.623174,1416.708076,100,95,120.8,106.4,0,0,1
2833,2021-03-13,,WAS,MIL,1403.369125,1596.786107,1398.063362,1602.09187,119,125,110.6,115.4,1,0,0
2834,2021-03-13,,ATL,SAC,1477.268813,1416.338465,1484.035652,1409.571626,121,106,107.6,120.6,0,0,1
2835,2021-03-13,,MIN,POR,1337.909701,1516.673093,1333.286318,1521.296475,121,125,114.8,113.6,0,0,0
2836,2021-03-13,,DEN,DAL,1648.47794,1523.675588,1625.027807,1547.125721,103,116,117.6,111.0,1,0,0
2837,2021-03-13,,PHO,IND,1652.617259,1493.23605,1629.926178,1515.927131,111,122,117.0,107.6,0,1,0
2838,2021-03-14,,OKC,MEM,1427.64697,1538.322129,1435.685869,1530.28323,128,122,98.8,119.6,1,0,1
2839,2021-03-14,,GSW,UTA,1487.34052,1678.402074,1503.107163,1662.635431,131,119,105.8,120.2,0,0,1
2840,2021-03-14,,PHI,SAS,1613.675444,1503.695168,1623.312443,1494.058168,134,99,124.8,108.4,0,0,1
2841,2021-03-14,,ORL,MIA,1364.01796,1550.935626,1359.050683,1555.902903,97,102,105.0,100.8,0,0,0
2842,2021-03-14,,ATL,CLE,1484.035652,1352.35673,1489.395135,1346.997247,100,82,110.0,103.6,1,0,1
2843,2021-03-14,,HOU,BOS,1364.073792,1535.626061,1348.802507,1550.897347,107,134,98.4,117.4,0,0,0
2844,2021-03-14,,MIN,POR,1333.286318,1521.296475,1339.773376,1514.809418,114,112,113.8,120.0,1,1,1
2845,2021-03-14,,NOP,LAC,1454.546885,1604.002299,1474.013344,1584.53584,135,115,113.4,115.6,0,0,1
2846,2021-03-14,,CHI,TOR,1443.161875,1540.958687,1461.084016,1523.036545,118,95,106.4,115.2,0,1,1
2847,2021-03-15,,CHO,SAC,1489.226798,1409.571626,1492.773283,1406.025141,122,116,118.4,119.8,0,0,1
2848,2021-03-15,,WAS,MIL,1398.063362,1602.09187,1390.853876,1609.301356,122,133,112.4,114.6,0,0,0
2849,2021-03-15,,DET,SAS,1416.708076,1494.058168,1405.451011,1505.315232,99,109,104.0,105.6,0,1,0
2850,2021-03-15,,BRK,NYK,1602.623174,1495.466361,1605.434125,1492.655411,117,112,115.0,107.2,0,0,1
2851,2021-03-15,,DAL,LAC,1547.125721,1584.53584,1534.254176,1597.407385,99,109,111.2,114.8,0,1,0
2852,2021-03-15,,PHO,MEM,1629.926178,1530.28323,1637.424141,1522.785266,122,99,118.0,117.4,0,1,1
2853,2021-03-15,,DEN,IND,1625.027807,1515.927131,1630.352408,1510.602529,121,106,113.0,110.6,0,0,1
2854,2021-03-15,,GSW,LAL,1503.107163,1618.39986,1481.957452,1639.549571,97,128,106.0,109.6,1,0,0
2855,2021-03-16,,BOS,UTA,1550.897347,1662.635431,1542.206277,1671.326501,109,117,120.6,120.8,0,0,0
2856,2021-03-16,,MIA,CLE,1555.902903,1346.997247,1559.023373,1343.876776,113,98,99.4,97.6,0,0,1
2857,2021-03-16,,HOU,ATL,1348.802507,1489.395135,1338.843079,1499.354562,107,119,103.0,110.2,0,0,0
2858,2021-03-16,,PHI,NYK,1623.312443,1492.655411,1625.290273,1490.677582,99,96,129.8,107.8,0,1,1
2859,2021-03-16,,CHI,OKC,1461.084016,1435.685869,1471.156769,1425.613116,123,102,110.6,105.2,0,0,1
2860,2021-03-16,,POR,NOP,1514.809418,1474.013344,1517.04563,1471.777132,125,124,117.8,114.6,0,0,1
2861,2021-03-16,,LAL,MIN,1639.549571,1339.773376,1641.488548,1337.8344,137,121,114.8,114.2,1,0,1
2862,2021-03-17,,WAS,SAC,1390.853876,1406.025141,1384.429176,1412.44984,119,121,114.6,117.8,0,0,0
2863,2021-03-17,,DET,TOR,1405.451011,1523.036545,1412.190024,1516.297533,116,112,105.8,109.8,0,0,1
2864,2021-03-17,,IND,BRK,1510.602529,1605.434125,1500.682897,1615.353758,115,124,109.0,118.8,0,0,0
2865,2021-03-17,,PHI,MIL,1625.290273,1609.301356,1616.074509,1618.51712,105,109,123.6,120.2,1,0,0
2866,2021-03-17,,HOU,GSW,1338.843079,1481.957452,1327.945183,1492.855348,94,108,106.4,107.2,1,0,0
2867,2021-03-17,,CHI,SAS,1471.156769,1505.315232,1460.613175,1515.858826,99,106,112.8,103.6,1,0,0
2868,2021-03-17,,CLE,BOS,1343.876776,1542.206277,1355.52519,1530.557863,117,110,94.8,120.2,1,1,1
2869,2021-03-17,,DEN,CHO,1630.352408,1492.773283,1636.893235,1486.232456,129,104,113.6,117.4,0,0,1
2870,2021-03-17,,MEM,MIA,1522.785266,1559.023373,1527.710596,1554.098044,89,85,112.2,106.0,0,1,1
2871,2021-03-17,,DAL,LAC,1534.254176,1597.407385,1546.46735,1585.194211,105,89,105.0,116.6,0,0,1
2872,2021-03-18,,WAS,UTA,1384.429176,1671.326501,1401.498612,1654.257065,131,122,114.6,119.4,1,0,1
2873,2021-03-18,,ATL,OKC,1499.354562,1425.613116,1507.886364,1417.081314,116,93,115.2,110.0,0,0,1
2874,2021-03-18,,NYK,ORL,1490.677582,1359.050683,1492.100283,1357.627982,94,93,108.4,102.6,0,0,1
2875,2021-03-18,,POR,NOP,1517.04563,1471.777132,1521.963926,1466.858836,101,93,121.2,114.6,0,0,1
2876,2021-03-18,,PHO,MIN,1637.424141,1337.8344,1620.525855,1354.732686,119,123,118.8,118.6,0,0,0
2877,2021-03-18,,LAL,CHO,1641.488548,1486.232456,1644.909136,1482.811868,116,105,118.8,116.0,0,1,1
2878,2021-03-19,,BOS,SAC,1530.557863,1412.44984,1509.795858,1433.211845,96,107,118.8,117.4,0,0,0
2879,2021-03-19,,CLE,SAS,1355.52519,1515.858826,1349.416779,1521.967237,110,116,98.0,104.4,0,0,0
2880,2021-03-19,,TOR,UTA,1516.297533,1654.257065,1511.462147,1659.092452,112,115,111.2,119.0,0,1,0
2881,2021-03-19,,MIA,IND,1554.098044,1500.682897,1521.421087,1533.359854,110,137,102.4,109.2,0,0,0
2882,2021-03-19,,MEM,GSW,1527.710596,1492.855348,1508.897605,1511.668339,103,116,107.8,107.6,0,0,0
2883,2021-03-19,,HOU,DET,1327.945183,1412.190024,1314.97366,1425.161547,100,113,102.4,103.2,0,0,0
2884,2021-03-19,,ORL,BRK,1357.627982,1615.353758,1372.435907,1600.545833,121,113,96.4,118.8,1,0,1
2885,2021-03-19,,DEN,CHI,1636.893235,1460.613175,1638.647327,1458.859083,131,127,113.8,107.0,0,0,1
2886,2021-03-19,,POR,DAL,1521.963926,1546.46735,1527.696107,1540.735169,125,119,116.8,108.6,1,0,1
2887,2021-03-19,,PHO,MIN,1620.525855,1354.732686,1622.480112,1352.778428,113,101,119.8,122.8,1,1,1
2888,2021-03-20,,LAL,ATL,1644.909136,1507.886364,1631.075902,1521.719598,94,99,121.2,115.4,0,0,0
2889,2021-03-20,,PHI,SAC,1616.074509,1433.211845,1621.057411,1428.228943,129,105,118.4,115.0,0,1,1
2890,2021-03-20,,MEM,GSW,1508.897605,1511.668339,1515.023878,1505.542066,111,103,103.0,111.2,1,1,1
2891,2021-03-20,,MIL,SAS,1618.51712,1521.967237,1622.063226,1518.421132,120,113,122.6,106.8,0,1,1
2892,2021-03-20,,LAC,CHO,1585.194211,1482.811868,1593.485678,1474.520401,125,98,112.0,110.0,0,0,1
2893,2021-03-21,,MIA,IND,1521.421087,1533.359854,1513.9142,1540.866741,106,109,102.2,116.0,0,0,0
2894,2021-03-21,,HOU,OKC,1314.97366,1417.081314,1310.179191,1421.875783,112,114,101.4,107.2,0,0,0
2895,2021-03-21,,DEN,NOP,1638.647327,1466.858836,1623.773404,1481.732759,108,113,117.4,114.6,0,0,0
2896,2021-03-21,,BOS,ORL,1509.795858,1372.435907,1514.597721,1367.634044,112,96,111.6,98.2,0,0,1
2897,2021-03-21,,DET,CHI,1425.161547,1458.859083,1409.018527,1475.002104,86,100,105.0,111.4,0,0,0
2898,2021-03-21,,BRK,WAS,1600.545833,1401.498612,1602.605294,1399.43915,113,106,115.0,118.4,0,0,1
2899,2021-03-21,,CLE,TOR,1349.416779,1511.462147,1363.050659,1497.828267,116,105,97.8,108.6,0,0,1
2900,2021-03-21,,NYK,PHI,1492.100283,1621.057411,1488.478373,1624.679321,100,101,104.4,118.8,0,1,0
2901,2021-03-21,,POR,DAL,1527.696107,1540.735169,1491.532938,1576.898338,92,132,117.6,109.4,0,0,0
2902,2021-03-21,,PHO,LAL,1622.480112,1631.075902,1632.619198,1620.936817,111,94,118.4,116.0,0,1,1
2903,2021-03-22,,CLE,SAC,1363.050659,1428.228943,1348.498835,1442.780767,105,119,104.6,111.0,1,0,0
2904,2021-03-22,,MIN,OKC,1352.778428,1421.875783,1341.91247,1432.741741,103,112,116.0,106.8,0,1,0
2905,2021-03-22,,SAS,CHO,1518.421132,1474.520401,1509.626457,1483.315076,97,100,108.6,108.6,0,0,0
2906,2021-03-22,,MIL,IND,1622.063226,1540.866741,1631.28442,1531.645546,140,113,124.2,117.8,0,1,1
2907,2021-03-22,,MEM,BOS,1515.023878,1514.597721,1520.168385,1509.453214,132,126,104.8,112.2,0,1,1
2908,2021-03-22,,CHI,UTA,1475.002104,1659.092452,1461.303416,1672.791139,95,120,113.4,117.4,1,0,0
2909,2021-03-22,,HOU,TOR,1310.179191,1497.828267,1330.604689,1477.402769,117,99,104.0,105.6,1,1,1
2910,2021-03-22,,LAC,ATL,1593.485678,1521.719598,1598.126714,1517.078562,119,110,113.6,111.0,0,0,1
2911,2021-03-23,,ORL,DEN,1367.634044,1623.773404,1361.970428,1629.43702,99,110,96.8,118.4,0,0,0
2912,2021-03-23,,NYK,WAS,1488.478373,1399.43915,1495.145051,1392.772471,131,113,104.2,119.4,0,0,1
2913,2021-03-23,,NOP,LAL,1481.732759,1620.936817,1498.553606,1604.115969,128,111,116.2,113.8,0,0,1
2914,2021-03-23,,MIA,PHO,1513.9142,1632.619198,1504.239613,1642.293785,100,110,103.2,115.2,0,0,0
2915,2021-03-23,,POR,BRK,1491.532938,1602.605294,1485.46381,1608.674421,112,116,111.0,113.4,0,0,0
2916,2021-03-23,,GSW,PHI,1505.542066,1624.679321,1495.883452,1634.337935,98,108,111.0,113.6,0,0,0
2917,2021-03-24,,IND,DET,1531.645546,1409.018527,1534.241474,1406.422599,116,111,116.0,101.8,0,0,1
2918,2021-03-24,,TOR,DEN,1477.402769,1629.43702,1499.72233,1607.117459,135,111,104.6,119.8,0,1,1
2919,2021-03-24,,MIL,BOS,1631.28442,1509.453214,1633.074152,1507.663482,121,119,125.4,110.6,0,0,1
2920,2021-03-24,,ORL,PHO,1361.970428,1642.293785,1368.946426,1635.317788,112,111,101.2,115.0,1,1,1
2921,2021-03-24,,OKC,MEM,1432.741741,1520.168385,1422.553326,1530.356801,107,116,109.8,106.8,0,0,0
2922,2021-03-24,,MIN,DAL,1341.91247,1576.898338,1332.599928,1586.21088,108,128,112.4,114.2,0,0,0
2923,2021-03-24,,HOU,CHO,1330.604689,1483.315076,1314.978238,1498.941527,97,122,106.0,105.8,0,0,0
2924,2021-03-24,,CHI,CLE,1461.303416,1348.498835,1443.168716,1366.633535,94,103,108.8,109.2,0,0,0
2925,2021-03-24,,SAS,LAC,1509.626457,1598.126714,1485.184753,1622.568418,101,134,108.2,111.4,0,0,0
2926,2021-03-24,,UTA,BRK,1672.791139,1608.674421,1683.612408,1597.853152,118,88,118.6,116.6,0,1,1
2927,2021-03-24,,SAC,ATL,1442.780767,1517.078562,1447.165674,1512.693655,110,108,113.6,108.8,0,0,1
2928,2021-03-25,,MIA,POR,1504.239613,1485.46381,1496.028689,1493.674734,122,125,102.8,111.0,0,0,0
2929,2021-03-25,,NYK,WAS,1495.145051,1392.772471,1497.733469,1390.184054,106,102,106.6,118.2,0,0,1
2930,2021-03-25,,SAS,LAC,1485.184753,1622.568418,1474.562956,1633.190214,85,98,106.6,115.2,1,1,0
2931,2021-03-25,,LAL,PHI,1604.115969,1634.337935,1592.594145,1645.859759,101,109,110.4,108.4,0,0,0
2932,2021-03-25,,SAC,GSW,1447.165674,1495.883452,1461.520988,1481.528138,141,119,112.4,104.4,1,0,1
2933,2021-03-26,,DET,BRK,1406.422599,1597.853152,1403.078332,1601.197419,111,113,105.0,110.8,0,0,0
2934,2021-03-26,,MIL,BOS,1633.074152,1507.663482,1615.674201,1525.063433,114,122,124.6,112.6,0,0,0
2935,2021-03-26,,TOR,PHO,1499.72233,1635.317788,1494.200879,1640.839239,100,104,112.6,112.8,0,0,0
2936,2021-03-26,,CHO,MIA,1498.941527,1496.028689,1503.572049,1491.398167,110,105,105.8,104.6,0,1,1
2937,2021-03-26,,ORL,POR,1368.946426,1493.674734,1361.283023,1501.338137,105,112,104.2,111.0,0,1,0
2938,2021-03-26,,MIN,HOU,1332.599928,1314.978238,1337.362303,1310.215863,107,101,111.2,104.0,0,0,1
2939,2021-03-26,,NOP,DEN,1498.553606,1607.117459,1491.736364,1613.934701,108,113,118.6,117.8,0,0,0
2940,2021-03-26,,DAL,IND,1586.21088,1534.241474,1564.577221,1555.875134,94,109,116.6,118.0,0,0,0
2941,2021-03-26,,UTA,MEM,1683.612408,1530.356801,1685.367736,1528.601472,117,114,118.4,110.2,0,0,1
2942,2021-03-26,,GSW,ATL,1481.528138,1512.693655,1463.740607,1530.481186,108,124,108.8,110.4,1,0,0
2943,2021-03-26,,LAL,CLE,1592.594145,1366.633535,1595.30376,1363.923919,100,86,103.2,110.2,1,0,1
2944,2021-03-27,,MIN,HOU,1337.362303,1310.215863,1311.038041,1336.540125,107,129,108.4,105.4,1,1,0
2945,2021-03-27,,WAS,DET,1390.184054,1403.078332,1399.254981,1394.007405,106,92,114.2,107.4,0,1,1
2946,2021-03-27,,MIL,NYK,1615.674201,1497.733469,1601.099566,1512.308104,96,102,120.8,105.4,1,0,0
2947,2021-03-27,,SAS,CHI,1474.562956,1443.168716,1482.690279,1435.041393,120,104,102.4,103.0,0,0,1
2948,2021-03-27,,OKC,BOS,1422.553326,1525.063433,1408.040815,1539.575943,94,111,105.6,115.0,0,1,0
2949,2021-03-27,,NOP,DAL,1491.736364,1564.577221,1500.519998,1555.793586,112,103,113.2,115.6,1,1,1
2950,2021-03-27,,UTA,MEM,1685.367736,1528.601472,1689.699791,1524.269418,126,110,118.4,115.2,1,1,1
2951,2021-03-27,,SAC,CLE,1461.520988,1363.923919,1463.546956,1361.897952,100,98,116.4,104.0,0,1,1
2952,2021-03-27,,LAC,PHI,1633.190214,1645.859759,1640.502013,1638.54796,122,112,113.0,110.4,0,0,1
2953,2021-03-28,,CHO,PHO,1503.572049,1640.839239,1498.086995,1646.324293,97,101,107.0,109.8,0,0,0
2954,2021-03-28,,TOR,POR,1494.200879,1501.338137,1484.613878,1510.925139,117,122,110.2,113.2,0,0,0
2955,2021-03-28,,DEN,ATL,1613.934701,1530.481186,1622.316118,1522.099769,126,102,114.6,111.4,0,0,1
2956,2021-03-28,,LAL,ORL,1595.30376,1361.283023,1596.429211,1360.157572,96,93,100.0,106.6,0,0,1
2957,2021-03-29,,WAS,IND,1399.254981,1555.875134,1410.301305,1544.82881,132,124,111.6,116.8,0,0,1
2958,2021-03-29,,BRK,MIN,1601.197419,1311.038041,1602.223965,1310.011495,112,107,108.6,105.2,0,0,1
2959,2021-03-29,,BOS,NOP,1539.575943,1500.519998,1527.567771,1512.528171,109,115,118.0,110.8,0,0,0
2960,2021-03-29,,NYK,MIA,1512.308104,1491.398167,1496.975069,1506.731202,88,98,106.6,108.6,0,0,0
2961,2021-03-29,,HOU,MEM,1336.540125,1524.269418,1329.24096,1531.568583,110,120,111.2,116.6,0,0,0
2962,2021-03-29,,DET,TOR,1394.007405,1484.613878,1406.428098,1472.193185,118,104,102.6,111.2,0,1,1
2963,2021-03-29,,OKC,DAL,1408.040815,1555.793586,1393.946448,1569.887954,106,127,104.0,115.2,0,0,0
2964,2021-03-29,,SAS,SAC,1482.690279,1463.546956,1461.155317,1485.081918,115,132,103.2,115.0,0,0,0
2965,2021-03-29,,UTA,CLE,1689.699791,1361.897952,1692.802341,1358.795402,114,75,119.2,101.6,0,0,1
2966,2021-03-29,,LAC,MIL,1640.502013,1601.099566,1650.872525,1590.729053,129,105,119.6,118.2,0,0,1
2967,2021-03-29,,GSW,CHI,1463.740607,1435.041393,1471.269409,1427.512592,116,102,108.8,104.0,0,0,1
2968,2021-03-30,,WAS,CHO,1410.301305,1498.086995,1399.453108,1508.935191,104,114,111.8,105.4,1,0,0
2969,2021-03-30,,DEN,PHI,1622.316118,1638.54796,1629.280789,1631.583289,104,95,113.6,111.8,0,0,1
2970,2021-03-30,,LAC,ORL,1650.872525,1360.157572,1628.73207,1382.298027,96,103,120.4,101.0,1,0,0
2971,2021-03-30,,PHO,ATL,1646.324293,1522.099769,1649.401953,1519.022108,117,110,107.4,108.6,0,0,1
2972,2021-03-31,,IND,MIA,1544.82881,1506.731202,1533.92856,1517.631453,87,92,114.2,106.2,0,0,0
2973,2021-03-31,,DET,POR,1406.428098,1510.925139,1388.657579,1528.695657,101,124,103.6,112.6,0,0,0
2974,2021-03-31,,BOS,DAL,1527.567771,1569.887954,1518.97625,1578.479475,108,113,117.4,116.8,0,0,0
2975,2021-03-31,,BRK,HOU,1602.223965,1329.24096,1604.098936,1327.36599,120,108,108.4,110.8,0,0,1
2976,2021-03-31,,MEM,UTA,1531.568583,1692.802341,1526.591276,1697.779648,107,111,118.4,119.0,0,0,0
2977,2021-03-31,,MIN,NYK,1310.011495,1496.975069,1315.420821,1491.565743,102,101,106.4,105.4,0,0,1
2978,2021-03-31,,OKC,TOR,1393.946448,1472.193185,1403.508658,1462.630975,113,103,106.6,111.0,0,0,1
2979,2021-03-31,,SAS,SAC,1461.155317,1485.081918,1470.666186,1475.571049,120,106,103.6,120.4,0,0,1
2980,2021-03-31,,PHO,CHI,1649.401953,1427.512592,1650.918852,1425.995694,121,116,108.6,99.0,1,0,1
2981,2021-03-31,,LAL,MIL,1596.429211,1590.729053,1577.380899,1609.777366,97,112,100.4,115.2,0,0,0
2982,2021-04-01,,DET,WAS,1388.657579,1399.453108,1403.566843,1384.543844,120,91,106.6,111.4,1,0,1
2983,2021-04-01,,CLE,PHI,1358.795402,1631.583289,1351.024403,1639.354288,94,114,93.4,105.0,0,0,0
2984,2021-04-01,,BRK,CHO,1604.098936,1508.935191,1611.531482,1501.502645,111,89,109.8,108.6,1,0,1
2985,2021-04-01,,NOP,ORL,1512.528171,1382.298027,1498.8977,1395.928497,110,115,115.2,102.4,0,0,0
2986,2021-04-01,,MIA,GSW,1517.631453,1471.269409,1522.165135,1466.735726,116,109,103.4,108.8,1,0,1
2987,2021-04-01,,SAS,ATL,1470.666186,1519.022108,1462.242354,1527.44594,129,134,108.2,110.8,1,0,0
2988,2021-04-01,,LAC,DEN,1628.73207,1629.280789,1617.045057,1640.967803,94,101,115.8,112.8,0,0,0
2989,2021-04-02,,TOR,GSW,1462.630975,1466.735726,1485.286924,1444.079777,130,77,111.8,110.0,0,1,1
2990,2021-04-02,,BOS,HOU,1518.97625,1327.36599,1522.561894,1323.780346,118,102,113.8,109.0,0,0,1
2991,2021-04-02,,NYK,DAL,1491.565743,1578.479475,1478.717161,1591.328056,86,99,105.6,113.0,0,0,0
2992,2021-04-02,,IND,CHO,1533.92856,1501.502645,1511.58678,1523.844425,97,114,109.8,106.4,0,1,0
2993,2021-04-02,,MEM,MIN,1526.591276,1315.420821,1529.25443,1312.757667,120,108,113.4,106.2,0,0,1
2994,2021-04-02,,UTA,CHI,1697.779648,1425.995694,1699.144625,1424.630716,113,106,117.2,102.2,0,0,1
2995,2021-04-02,,NOP,ATL,1498.8977,1527.44594,1475.847496,1550.496145,103,126,114.6,115.6,1,1,0
2996,2021-04-02,,SAC,LAL,1475.571049,1577.380899,1458.736124,1594.215823,94,115,117.8,101.0,0,0,0
2997,2021-04-02,,PHO,OKC,1650.918852,1403.508658,1655.677166,1398.750344,140,103,110.8,106.4,0,0,1
2998,2021-04-02,,POR,MIL,1528.695657,1609.777366,1512.389874,1626.083149,109,127,119.0,109.6,0,0,0
2999,2021-04-03,,WAS,DAL,1384.543844,1591.328056,1373.219522,1602.652378,87,109,107.0,107.2,0,1,0
3000,2021-04-03,,DET,NYK,1403.566843,1478.717161,1371.850006,1510.433999,81,125,108.4,96.6,0,1,0
3001,2021-04-03,,PHI,MIN,1639.354288,1312.757667,1640.501258,1311.610697,122,113,107.6,106.2,0,1,1
3002,2021-04-03,,MIA,CLE,1522.165135,1351.024403,1525.833256,1347.356282,115,101,106.6,91.2,0,0,1
3003,2021-04-03,,SAS,IND,1462.242354,1511.58678,1453.016244,1520.81289,133,139,113.8,106.6,0,1,0
3004,2021-04-03,,UTA,ORL,1699.144625,1395.928497,1703.19969,1391.873433,137,91,116.2,105.6,1,0,1
3005,2021-04-03,,SAC,MIL,1458.736124,1626.083149,1455.635106,1629.184167,128,129,114.6,110.8,1,1,0
3006,2021-04-03,,POR,OKC,1512.389874,1398.750344,1524.357892,1386.782327,133,85,118.4,104.6,1,1,1
3007,2021-04-04,,CHI,BRK,1424.630716,1611.531482,1436.779327,1599.382871,115,107,104.4,108.8,0,0,1
3008,2021-04-04,,LAC,LAL,1617.045057,1594.215823,1626.204695,1585.056184,104,86,107.8,101.8,0,0,1
3009,2021-04-04,,BOS,CHO,1522.561894,1523.844425,1537.218807,1509.187512,116,86,113.6,104.8,0,0,1
3010,2021-04-04,,PHI,MEM,1640.501258,1529.25443,1614.40194,1555.353748,100,116,110.4,114.2,1,0,0
3011,2021-04-04,,ATL,GSW,1550.496145,1444.079777,1553.596528,1440.979394,117,111,119.2,105.8,0,0,1
3012,2021-04-04,,HOU,NOP,1323.780346,1475.847496,1316.905344,1482.722497,115,122,110.0,109.6,0,0,0
3013,2021-04-04,,DEN,ORL,1640.967803,1391.873433,1642.885551,1389.955685,119,109,111.0,101.4,0,1,1
3014,2021-04-05,,MIN,SAC,1311.610697,1455.635106,1323.722762,1443.523041,116,106,107.4,112.0,0,0,1
3015,2021-04-05,,TOR,WAS,1485.286924,1373.219522,1487.169042,1371.337404,103,101,110.8,104.0,0,0,1
3016,2021-04-05,,BRK,NYK,1599.382871,1510.433999,1601.498825,1508.318044,114,112,112.6,100.4,1,0,1
3017,2021-04-05,,DAL,UTA,1602.652378,1703.19969,1611.749974,1694.102093,111,103,110.2,120.2,0,0,1
3018,2021-04-05,,OKC,DET,1386.782327,1371.850006,1359.727662,1398.904671,108,132,100.2,102.4,0,0,0
3019,2021-04-05,,SAS,CLE,1453.016244,1347.356282,1418.884813,1381.487713,101,125,123.4,90.8,0,0,0
3020,2021-04-05,,HOU,PHO,1316.905344,1655.677166,1315.009943,1657.572567,130,133,112.8,116.6,1,0,0
3021,2021-04-06,,IND,CHI,1520.81289,1436.779327,1496.329195,1461.263022,97,113,111.2,108.6,0,0,0
3022,2021-04-06,,TOR,LAL,1487.169042,1585.056184,1477.359438,1594.865788,101,110,111.4,98.8,1,0,0
3023,2021-04-06,,ATL,NOP,1553.596528,1482.722497,1560.328925,1475.990101,123,107,117.8,112.4,0,0,1
3024,2021-04-06,,BOS,PHI,1537.218807,1614.40194,1525.955154,1625.665594,96,106,112.4,108.6,0,0,0
3025,2021-04-06,,MIA,MEM,1525.833256,1555.353748,1511.033979,1570.153026,112,124,105.2,114.6,0,0,0
3026,2021-04-06,,DEN,DET,1642.885551,1398.904671,1645.447077,1396.343145,134,119,112.6,110.4,0,1,1
3027,2021-04-06,,LAC,POR,1626.204695,1524.357892,1632.215584,1518.347003,133,116,109.0,120.0,0,0,1
3028,2021-04-06,,GSW,MIL,1440.979394,1629.184167,1446.409088,1623.754473,122,121,104.2,113.8,0,0,1
3029,2021-04-07,,IND,MIN,1496.329195,1323.722762,1498.118623,1321.933334,141,137,108.8,109.2,1,0,1
3030,2021-04-07,,ORL,WAS,1389.955685,1371.337404,1370.190703,1391.102386,116,131,102.2,103.0,0,0,0
3031,2021-04-07,,BRK,NOP,1601.498825,1475.990101,1609.056915,1468.432011,139,111,112.8,111.4,0,1,1
3032,2021-04-07,,BOS,NYK,1525.955154,1508.318044,1528.930757,1505.342441,101,99,109.4,102.4,1,0,1
3033,2021-04-07,,ATL,MEM,1560.328925,1570.153026,1539.747036,1590.734914,113,131,122.0,117.4,1,1,0
