,date,HOME,AWAY,ELO_H,ELO_A,H_SCORE,A_SCORE,LAST_5_H,LAST_5_A,A_SCORE,BACK_H,BACK_A,WL
3316,10/24/2021,OKC,PHI,1293.359036,1613.255891,103,115,98.6,114,115,0,0,0
3317,10/24/2021,NYK,ORL,1562.443627,1312.764344,104,110,115,100,110,0,0,0
3318,10/24/2021,HOU,BOS,1353.379924,1458.491478,97,107,113.8,110.2,107,0,0,0
3319,10/24/2021,SAC,GSW,1457.11467,1545.946595,107,119,108,112.2,119,0,0,0
3320,10/24/2021,LAL,MEM,1526.231162,1556.822278,121,118,110.8,114,118,0,1,1
3321,10/25/2021,CHA,BOS,1481.599281,1468.674687,129,140,116.8,106.8,140,1,1,0
3322,10/25/2021,IND,MIL,1491.34227,1641.798743,109,119,123.4,115.4,119,0,0,0
3323,10/25/2021,BKN,WAS,1577.61618,1513.441791,104,90,108.2,118,90,1,0,1
3324,10/25/2021,ATL,DET,1569.516043,1368.901753,122,104,113.6,93.6,104,0,0,1
3325,10/25/2021,TOR,CHI,1460.480836,1515.333012,108,111,103.2,105.6,111,0,0,0
3326,10/25/2021,MIA,ORL,1536.831185,1331.705925,107,90,112.4,103.4,90,0,1,1
3327,10/25/2021,MIN,NOP,1451.929657,1453.458076,98,107,113.4,103.6,107,0,0,0
3328,10/25/2021,DEN,CLE,1600.077194,1350.628989,87,99,109.2,109.6,99,0,0,0
3329,10/25/2021,LAC,POR,1606.377858,1589.374213,116,86,113.4,121.8,86,0,0,1
3330,10/26/2021,NYK,PHI,1543.502046,1617.609333,112,99,115.4,118.2,99,0,0,1
3331,10/26/2021,OKC,GSW,1289.005593,1558.064991,98,106,98,113.4,106,0,0,0
3332,10/26/2021,SAS,LAL,1472.543687,1530.483423,121,125,109.4,110.6,125,0,0,0
3333,10/26/2021,DAL,HOU,1539.796493,1343.196715,116,106,110,108.8,106,0,0,1
3334,10/26/2021,UTA,DEN,1625.266663,1571.585672,122,110,109,103.8,110,0,1,1
3335,10/27/2021,ORL,CHA,1328.238933,1465.692911,111,120,102,120.6,120,0,0,0
3336,10/27/2021,TOR,IND,1453.931243,1482.805898,118,100,102.8,116.4,100,0,0,1
3337,10/27/2021,BOS,WAS,1484.581057,1507.078165,107,116,116.4,113,116,0,0,0
3338,10/27/2021,BKN,MIA,1583.979806,1540.298177,93,106,108,112.6,106,0,0,0
3339,10/27/2021,NOP,ATL,1466.941307,1573.212319,99,102,100.6,114,102,0,0,0
3340,10/27/2021,MIL,MIN,1650.335114,1438.446426,108,113,114.8,112.4,113,0,0,0
3341,10/27/2021,OKC,LAL,1284.618942,1537.816439,123,115,99,113.6,115,1,1,1
3342,10/27/2021,POR,MEM,1575.870259,1552.570016,116,96,118,117.4,96,0,0,1
3343,10/27/2021,PHO,SAC,1622.031043,1444.996274,107,110,116.2,107.4,110,0,0,0
3344,10/27/2021,LAC,CLE,1619.881812,1379.12051,79,92,114,108.4,92,0,0,0
3345,10/28/2021,PHI,DET,1606.498164,1365.205478,110,102,113.6,94.4,102,0,0,1
3346,10/28/2021,WAS,ATL,1519.732625,1578.674636,122,111,116.2,111.2,111,1,1,1
3347,10/28/2021,HOU,UTA,1340.621698,1631.322627,91,122,105.6,113.8,122,0,0,0
3348,10/28/2021,CHI,NYK,1521.882604,1554.613215,103,104,109.6,114.2,104,0,0,0
3349,10/28/2021,DAL,SAS,1542.37151,1465.210671,104,99,108.2,109.4,99,0,0,1
3350,10/28/2021,GSW,MEM,1562.451642,1542.740159,101,104,114.6,116.6,104,0,1,0
3351,10/29/2021,TOR,ORL,1465.432255,1319.803139,110,109,103.8,100.8,109,0,0,1
3352,10/29/2021,MIA,CHA,1559.561986,1474.128704,114,99,112.2,121.2,99,0,0,1
3353,10/29/2021,BKN,IND,1564.715997,1471.304886,105,98,102,113.4,98,0,0,1
3354,10/29/2021,NOP,SAC,1461.478989,1456.937552,109,113,100.8,108.2,113,0,0,0
3355,10/29/2021,DEN,DAL,1565.529708,1545.639089,106,75,105,106.2,75,0,1,1
3356,10/29/2021,POR,LAC,1585.700117,1590.345946,111,92,117.8,106.8,92,0,0,1
3357,10/29/2021,LAL,CLE,1523.180745,1408.656377,113,101,116,105,101,0,0,1
3358,10/30/2021,WAS,BOS,1529.139762,1471.926598,115,112,112.2,114.2,112,0,0,1
3359,10/30/2021,DET,ORL,1363.451486,1318.481551,110,103,96.6,103.2,103,0,1,1
3360,10/30/2021,NOP,NYK,1452.561259,1559.701925,117,123,103.2,115.8,123,1,0,0
3361,10/30/2021,PHI,ATL,1608.252156,1569.267499,122,94,110,108.6,94,0,0,1
3362,10/30/2021,IND,TOR,1467.702295,1466.753844,94,97,108.6,109.2,97,1,1,0
3363,10/30/2021,CHI,UTA,1516.793895,1641.043488,107,99,106.6,116.4,99,0,0,1
3364,10/30/2021,MEM,MIA,1550.972714,1565.562211,103,129,114,111,129,0,1,0
3365,10/30/2021,MIL,SAS,1634.251873,1461.943092,93,102,114,110,102,0,0,0
3366,10/30/2021,GSW,OKC,1554.219087,1299.254636,103,82,112.4,100.2,82,0,0,1
3367,10/30/2021,MIN,DEN,1454.529667,1579.179413,91,93,113.4,103,93,0,1,0
3368,10/30/2021,PHO,CLE,1610.089765,1404.180646,101,92,109.6,101,92,0,1,1
3369,10/31/2021,DAL,SAC,1531.989384,1465.855282,105,99,97,111,99,0,0,1
3370,10/31/2021,CHA,POR,1468.12848,1596.454922,125,113,116.4,113.6,113,0,0,1
3371,10/31/2021,MIL,UTA,1613.657227,1631.139368,95,107,107.2,112,107,1,1,0
3372,10/31/2021,BKN,DET,1568.318588,1368.015154,117,91,102.2,97.2,91,0,1,1
3373,10/31/2021,LAL,HOU,1527.656476,1330.900837,95,85,115.8,104.8,85,0,0,1
3374,11/1/2021,PHI,POR,1619.857289,1583.580349,113,103,111,112,103,0,1,1
3375,11/1/2021,IND,SAS,1459.901546,1482.537738,131,118,100.6,105.8,118,0,0,1
3376,11/1/2021,CHA,CLE,1481.003052,1401.8867,110,113,116.8,97,113,1,0,0
3377,11/1/2021,NYK,TOR,1567.232729,1474.554592,104,113,112.8,105.6,113,0,0,0
3378,11/1/2021,ATL,WAS,1557.662366,1532.000455,118,111,104.8,115.6,111,0,0,1
3379,11/1/2021,BOS,CHI,1469.065905,1526.698014,114,128,109.8,109.2,128,0,0,0
3380,11/1/2021,MEM,DEN,1524.708486,1583.58222,106,97,108.2,99.6,97,0,0,1
3381,11/1/2021,MIN,ORL,1450.126861,1313.917883,97,115,104.4,104.6,115,0,0,0
3382,11/1/2021,LAC,OKC,1579.59114,1296.225991,99,94,102.8,99.4,94,0,0,1
3383,11/2/2021,DET,MIL,1363.221635,1598.293972,89,117,97.8,107.2,117,0,0,0
3384,11/2/2021,DAL,MIA,1535.779081,1591.826439,110,125,100.6,109.4,125,0,0,0
3385,11/2/2021,UTA,SAC,1646.502624,1462.065585,119,113,112,106,113,0,0,1
3386,11/2/2021,PHO,NOP,1612.383712,1445.030456,112,100,105.2,104.2,100,0,0,1
3387,11/2/2021,LAL,HOU,1530.229278,1328.328035,119,117,113.8,100.6,117,0,0,1
3388,11/3/2021,WAS,TOR,1527.006415,1491.861393,100,109,110.8,109.2,109,0,0,0
3389,11/3/2021,CLE,POR,1411.507215,1577.715967,107,104,99.4,105.8,104,0,0,1
3390,11/3/2021,IND,NYK,1468.912508,1549.925928,111,98,106.4,109.4,98,0,0,1
3391,11/3/2021,ORL,BOS,1343.803592,1454.137549,79,92,105.6,116,92,0,0,0
3392,11/3/2021,PHI,CHI,1625.721672,1541.62637,103,98,111.8,109.2,98,0,0,1
3393,11/3/2021,BKN,ATL,1573.112107,1562.656406,117,108,102.8,109.4,108,0,0,1
3394,11/3/2021,MIN,LAC,1420.241152,1580.658996,115,126,99,100,126,0,0,0
3395,11/3/2021,MEM,DEN,1533.021943,1575.268762,108,106,105.4,98.6,106,0,0,1
3396,11/3/2021,SAS,DAL,1473.526776,1520.069042,108,109,110.2,102,109,0,1,0
3397,11/3/2021,GSW,CHA,1557.247732,1471.382537,114,92,108.8,116.6,92,0,0,1
3398,11/3/2021,SAC,NOP,1460.014201,1441.643177,112,99,108.4,106.4,99,1,1,1
3399,11/4/2021,DET,PHI,1351.402108,1628.878951,98,109,99.2,109.4,109,0,1,0
3400,11/4/2021,ATL,UTA,1556.4641,1648.554008,98,116,106.6,113.8,116,1,0,0
3401,11/4/2021,MIA,BOS,1607.536478,1465.92852,78,95,116.2,113,95,0,1,0
3402,11/4/2021,PHO,HOU,1615.77099,1327.163721,123,111,108,99.2,111,0,0,1
3403,11/4/2021,LAL,OKC,1531.393592,1295.158136,104,107,113.4,100,107,0,0,0
3404,11/5/2021,WAS,MEM,1512.049298,1536.8797,115,87,112.8,103.4,87,0,0,1
3405,11/5/2021,ORL,SAS,1332.012621,1468.659676,89,102,103.4,109.6,102,0,0,0
3406,11/5/2021,DET,BKN,1346.297297,1579.304413,90,96,98,107.2,96,1,0,0
3407,11/5/2021,TOR,CLE,1506.81851,1418.522046,101,102,109.4,101,102,0,0,0
3408,11/5/2021,MIL,NYK,1610.113499,1538.515385,98,113,106.4,108.2,113,0,0,0
3409,11/5/2021,MIN,LAC,1411.545836,1589.354312,84,104,102.8,102.4,104,0,0,0
3410,11/5/2021,GSW,NOP,1565.034677,1434.122714,126,85,108.6,104.8,85,0,0,1
3411,11/5/2021,SAC,CHA,1467.534664,1463.595591,140,110,109.4,109.2,110,0,0,1
3412,11/5/2021,POR,IND,1570.701136,1480.323051,110,106,109.4,106.8,106,0,0,1
3413,11/6/2021,DEN,HOU,1571.411006,1325.450954,95,94,102.4,102,94,0,0,1
3414,11/6/2021,MIA,UTA,1578.459143,1664.230404,118,115,110.4,112.6,115,0,0,1
3415,11/6/2021,CHI,PHI,1538.469091,1633.983762,105,114,109.4,111.4,114,0,0,0
3416,11/6/2021,DAL,BOS,1524.936142,1495.005854,107,104,100.6,104,104,0,0,1
3417,11/6/2021,PHO,ATL,1617.483757,1540.787704,121,117,109.6,105.8,117,0,0,1
3418,11/6/2021,POR,LAL,1573.450944,1518.027413,105,90,108.2,109.2,90,1,0,1
3419,11/7/2021,TOR,BKN,1499.706687,1583.741354,103,116,106,105.6,116,0,0,0
3420,11/7/2021,NYK,CLE,1561.257808,1425.633868,109,126,108.4,103,126,0,0,0
3421,11/7/2021,WAS,MIL,1527.48827,1587.371075,101,94,112.6,102.2,94,0,0,1
3422,11/7/2021,SAC,IND,1481.856083,1477.573243,91,94,115.4,108,94,0,0,0
3423,11/7/2021,ORL,UTA,1321.359791,1658.928961,107,100,99,111.2,100,0,1,1
3424,11/7/2021,OKC,SAS,1308.524315,1479.312507,99,94,100.8,105.8,94,0,0,1
3425,11/7/2021,GSW,HOU,1574.75882,1324.69056,120,107,110,99.6,107,0,1,1
3426,11/7/2021,LAC,CHA,1601.377898,1449.274173,120,106,100,107.2,106,0,0,1
3427,11/8/2021,PHI,NYK,1643.878752,1532.552488,96,103,112.2,109.4,103,0,1,0
3428,11/8/2021,MEM,MIN,1521.440728,1399.522249,125,118,101.6,100,118,0,0,1
3429,11/8/2021,CHI,BKN,1528.5741,1596.722579,118,95,108.2,110.2,95,0,1,1
3430,11/8/2021,DAL,NOP,1528.190112,1424.398572,108,92,101.2,102,92,0,0,1
3431,11/8/2021,DEN,MIA,1572.1714,1583.760586,113,96,99.4,112.8,96,0,0,1
3432,11/8/2021,GSW,ATL,1577.010573,1537.84445,127,113,112.8,107,113,1,0,1
3433,11/8/2021,SAC,PHO,1473.978918,1620.427011,104,109,111,112.8,109,1,0,0
3434,11/8/2021,LAL,CHA,1511.078745,1445.211013,126,123,104.2,108.6,123,0,1,1
3435,11/9/2021,PHI,MIL,1628.257894,1580.156938,109,118,107,99.4,118,1,0,0
3436,11/9/2021,UTA,ATL,1642.372645,1530.67394,110,98,111.4,110.8,98,0,1,1
3437,11/9/2021,LAC,POR,1605.441058,1580.399612,117,109,108.2,107,109,0,0,1
3438,11/10/2021,CLE,WAS,1454.339188,1534.702407,94,97,108,108.4,97,0,0,0
3439,11/10/2021,ORL,BKN,1337.916107,1580.713998,90,123,98.6,108.2,123,0,0,0
3440,11/10/2021,BOS,TOR,1491.751884,1486.725462,104,88,103.4,104.6,88,0,0,1
3441,11/10/2021,HOU,DET,1322.438807,1341.860356,104,112,102.8,95.6,112,0,0,0
3442,11/10/2021,NYK,MIL,1548.173347,1595.640163,100,112,105.4,104.4,112,0,1,0
3443,11/10/2021,NOP,OKC,1418.686047,1317.483358,100,108,98.6,101,108,0,0,0
3444,11/10/2021,CHI,DAL,1544.582681,1533.902637,117,107,111.2,107.8,107,0,0,1
3445,11/10/2021,MEM,CHA,1524.555424,1442.467582,108,118,105.8,108.2,118,0,0,0
3446,11/10/2021,SAS,SAC,1470.353463,1468.095414,136,117,104.8,112,117,0,0,1
3447,11/10/2021,DEN,IND,1582.44347,1485.450408,101,98,100.8,107.2,98,0,0,1
3448,11/10/2021,PHO,POR,1626.310514,1574.994485,119,109,113.2,106.2,109,0,1,1
3449,11/10/2021,LAL,MIA,1513.822176,1573.488516,120,117,106.8,109.2,117,0,0,1
3450,11/10/2021,GSW,MIN,1584.181084,1396.407554,123,110,118,101,110,0,0,1
3451,11/11/2021,PHI,TOR,1612.77467,1477.561716,109,115,106.2,102.8,115,0,1,0
3452,11/11/2021,UTA,IND,1646.913786,1483.099143,100,111,112,108,111,0,1,0
3453,11/11/2021,LAC,MIA,1610.846185,1568.698569,112,109,113.2,106.8,109,0,1,1
3454,11/12/2021,CHA,NYK,1460.455435,1534.203904,104,96,109.8,104.6,96,0,0,1
3455,11/12/2021,CLE,DET,1448.338665,1353.776564,98,78,108.4,96,78,0,0,1
3456,11/12/2021,BOS,MIL,1500.915631,1609.609605,122,113,101.8,107.8,113,0,0,1
3457,11/12/2021,HOU,POR,1310.522598,1569.532209,92,104,106.6,107.4,104,0,0,0
3458,11/12/2021,NOP,BKN,1402.216155,1593.561304,112,120,95.2,109.4,120,0,0,0
3459,11/12/2021,OKC,SAC,1333.95325,1457.663603,105,103,98,112.8,103,0,0,1
3460,11/12/2021,MEM,PHO,1506.567571,1631.77279,94,119,106.8,116.8,119,0,0,0
3461,11/12/2021,SAS,DAL,1480.785274,1527.307502,109,123,111.6,108.2,123,0,0,0
3462,11/12/2021,DEN,ATL,1584.794735,1526.132798,105,96,102.4,106.8,96,0,0,1
3463,11/12/2021,GSW,CHI,1587.372707,1551.177817,119,93,122,113.2,93,0,0,1
3464,11/12/2021,LAL,MIN,1518.612124,1393.215931,83,107,111.8,104.8,107,0,0,0
3465,11/13/2021,UTA,MIA,1624.014842,1565.625144,105,111,108.2,103.6,111,0,0,0
3466,11/13/2021,NOP,MEM,1395.929772,1489.13559,112,101,97.6,104.4,101,1,1,1
3467,11/13/2021,IND,PHI,1505.998087,1597.633975,118,113,104,107.4,113,0,0,1
3468,11/13/2021,ORL,WAS,1325.0688,1540.70293,92,104,96,104.8,104,0,0,0
3469,11/13/2021,TOR,DET,1492.702411,1346.802543,121,127,103.2,93.4,127,0,1,0
3470,11/13/2021,CLE,BOS,1455.312687,1510.962862,91,89,105.4,103.4,89,1,1,1
3471,11/13/2021,LAC,MIN,1613.91961,1428.903007,129,102,115.8,106.8,102,0,1,1
3472,11/14/2021,LAL,SAS,1482.925047,1465.296755,114,106,104.6,109.8,106,0,0,1
3473,11/14/2021,ATL,MIL,1521.186657,1599.562374,120,100,104.4,107,100,0,0,1
3474,11/14/2021,CHA,GSW,1468.677363,1598.519568,106,102,112.2,123,102,0,0,1
3475,11/14/2021,OKC,BKN,1339.214139,1599.847687,96,120,102.6,110,120,0,0,0
3476,11/14/2021,HOU,PHO,1304.619679,1649.20477,89,115,101.6,118.2,115,0,0,0
3477,11/14/2021,DEN,POR,1589.740876,1575.435128,124,95,104,107.4,95,0,0,1
3478,11/14/2021,LAC,CHI,1619.277238,1540.030956,90,100,116.4,106.2,100,1,0,0
3479,11/15/2021,WAS,NOP,1547.934334,1406.667472,105,100,103.4,100.2,100,0,0,1
3480,11/15/2021,DET,SAC,1362.294068,1452.402715,107,129,101,111,129,0,0,0
3481,11/15/2021,CLE,BOS,1459.386556,1506.888993,92,98,102.2,102.8,98,0,0,0
3482,11/15/2021,NYK,IND,1525.981976,1512.820428,92,84,104.2,105.4,84,0,0,1
3483,11/15/2021,ATL,ORL,1536.287501,1317.837396,129,111,108.8,91.4,111,1,0,1
3484,11/15/2021,DAL,DEN,1542.796021,1603.078639,111,101,110.8,107.6,101,0,1,1
3485,11/15/2021,MEM,HOU,1478.397891,1298.136798,136,102,103,97.2,102,0,1,1
3486,11/15/2021,MIN,PHO,1423.545379,1655.687652,96,99,104.2,116.6,99,0,1,0
3487,11/15/2021,OKC,MIA,1329.841074,1578.258378,90,103,103,110.2,103,1,0,0
3488,11/15/2021,POR,TOR,1562.097365,1477.210886,118,113,104.4,105.6,113,1,0,1
3489,11/15/2021,LAL,CHI,1488.516577,1557.894601,103,121,106.6,106.6,121,1,1,0
3490,11/16/2021,BKN,GSW,1609.220752,1591.485381,99,117,114.8,118.2,117,0,0,0
3491,11/16/2021,UTA,PHI,1611.381608,1590.811633,120,85,106,108.2,85,0,0,1
3492,11/16/2021,LAC,SAS,1601.413593,1459.705225,106,92,113.6,109.4,92,0,0,1
3493,11/17/2021,CHA,WAS,1475.71155,1550.289055,97,87,111.4,104.4,87,0,0,1
3494,11/17/2021,DET,IND,1344.141869,1507.114531,97,89,102.8,101,89,0,0,1
3495,11/17/2021,ATL,BOS,1539.634334,1516.171158,110,99,111.2,103.4,99,0,0,1
3496,11/17/2021,MIA,NOP,1584.797364,1404.312751,113,98,107.2,103.2,98,0,0,1
3497,11/17/2021,NYK,ORL,1531.687873,1314.490563,98,104,100,97.8,104,0,0,0
3498,11/17/2021,MIL,LAL,1584.46153,1471.531065,109,102,107.4,109.2,102,0,0,1
3499,11/17/2021,BKN,CLE,1586.917254,1450.104391,109,99,111.4,100.2,99,1,0,1
3500,11/17/2021,OKC,HOU,1323.302088,1291.633695,101,89,99.6,98.8,89,0,0,1
3501,11/17/2021,MIN,SAC,1420.32463,1470.554913,107,97,106.6,108.8,97,0,0,1
3502,11/17/2021,POR,CHI,1565.242243,1574.880113,112,107,107,109.8,107,0,0,1
3503,11/17/2021,PHO,DAL,1658.908401,1551.709159,105,98,112.2,111.2,98,0,0,1
3504,11/18/2021,CLE,GSW,1446.549627,1613.788879,89,104,94.8,117.6,104,1,0,0
3505,11/18/2021,MIA,WAS,1588.446985,1540.86127,112,97,110.6,98.8,97,1,1,1
3506,11/18/2021,MEM,LAC,1484.900993,1605.707121,120,108,112.8,110.8,108,0,0,1
3507,11/18/2021,MIN,SAS,1428.884834,1455.411696,115,90,104.4,107.4,90,1,0,1
3508,11/18/2021,DEN,PHI,1594.165502,1575.937906,89,103,108.8,102.4,103,0,0,0
3509,11/18/2021,UTA,TOR,1626.255336,1474.066009,119,103,107,108,103,0,0,1
3510,11/19/2021,CHA,IND,1485.139334,1495.83936,121,118,109.6,100,118,0,0,1
3511,11/19/2021,DET,GSW,1355.417039,1624.122922,102,105,104.2,113,105,0,1,0
3512,11/19/2021,BKN,ORL,1590.472018,1332.340047,115,113,114.2,100.8,113,0,0,1
3513,11/19/2021,BOS,LAL,1509.568136,1468.268587,130,108,102.4,104.4,108,0,0,1
3514,11/19/2021,NOP,LAC,1400.66313,1593.166162,94,81,104.4,109,81,0,1,1
3515,11/19/2021,MIL,OKC,1587.724008,1330.020473,96,89,110.4,100,89,0,0,1
3516,11/19/2021,DEN,CHI,1575.304726,1569.986608,108,114,104,107.6,114,1,0,0
3517,11/19/2021,SAC,TOR,1461.994709,1469.626759,89,108,110,108,108,0,1,0
3518,11/19/2021,PHO,DAL,1662.267998,1548.349562,112,104,111.4,109.4,104,0,0,1
3519,11/20/2021,NYK,HOU,1513.838389,1284.91531,106,99,97.8,95.2,99,0,0,1
3520,11/20/2021,IND,NOP,1491.933858,1417.337113,111,94,104,103.2,94,1,1,1
3521,11/20/2021,WAS,MIA,1533.647737,1595.660519,103,100,98,109.6,100,0,0,1
3522,11/20/2021,BOS,OKC,1519.232833,1328.540441,111,105,107.6,96.2,105,1,1,1
3523,11/20/2021,ATL,CHA,1546.237356,1489.044836,115,105,110.6,109.2,105,0,1,1
3524,11/20/2021,MIL,ORL,1589.204041,1331.492075,117,108,106,102,108,1,1,1
3525,11/20/2021,MIN,MEM,1443.219222,1497.441953,138,95,105.4,111.8,95,0,0,1
3526,11/20/2021,SAC,UTA,1440.491372,1630.694585,105,123,107,110.8,123,1,0,0
3527,11/20/2021,POR,PHI,1570.135748,1594.798681,118,111,107.6,103.8,111,0,0,1
3528,11/21/2021,LAC,DAL,1576.492179,1544.846419,97,91,102.8,108.6,91,0,0,1
3529,11/21/2021,DET,LAL,1352.711279,1458.603891,116,121,102.2,102,121,0,0,0
3530,11/21/2021,PHO,DEN,1665.771141,1564.376474,126,97,110,105.4,97,0,0,1
3531,11/21/2021,CHI,NYK,1580.91486,1515.581412,109,103,107,98.4,103,0,1,1
3532,11/21/2021,GSW,TOR,1626.828683,1491.130097,119,104,109.4,112,104,0,0,1
3533,11/22/2021,WAS,CHA,1538.482592,1483.734182,103,109,99.2,106.6,109,0,0,0
3534,11/22/2021,CLE,BKN,1436.215583,1591.31999,112,117,93.8,112.6,117,0,0,0
3535,11/22/2021,BOS,HOU,1521.215044,1283.172287,108,90,105.4,94.2,90,0,0,1
3536,11/22/2021,ATL,OKC,1551.54801,1326.558229,113,101,114,96.2,101,0,0,1
3537,11/22/2021,NOP,MIN,1410.449623,1467.127277,96,110,99.6,111.6,110,0,0,0
3538,11/22/2021,CHI,IND,1584.719339,1498.821348,77,109,110.2,104,109,1,0,0
3539,11/22/2021,MIL,ORL,1590.916401,1329.779714,123,92,107,105.6,92,0,0,1
3540,11/22/2021,SAS,PHO,1441.077308,1674.545808,111,115,106.6,111.4,115,0,1,0
3541,11/22/2021,UTA,MEM,1641.29259,1473.533898,118,119,113.4,109.2,119,0,0,0
3542,11/22/2021,SAC,PHI,1429.893366,1588.55817,94,102,104.6,104.2,102,0,0,0
3543,11/23/2021,DET,MIA,1345.825707,1590.825663,92,100,109.8,107.8,100,0,0,0
3544,11/23/2021,NYK,LAL,1511.776934,1465.489463,106,100,99,109.6,100,0,0,1
3545,11/23/2021,POR,DEN,1576.376259,1555.601807,119,100,109.4,103.8,100,0,0,1
3546,11/23/2021,LAC,DAL,1580.957282,1540.381316,104,112,96.4,105.4,112,0,0,0
3547,11/24/2021,ORL,CHA,1325.916866,1496.249428,99,106,105.6,107.6,106,0,0,0
3548,11/24/2021,IND,LAL,1538.915764,1461.320782,116,124,102.2,106.8,124,0,1,0
3549,11/24/2021,CLE,PHO,1430.535491,1678.166866,115,120,96.6,111.4,120,0,0,0
3550,11/24/2021,BOS,BKN,1524.212096,1597.000082,104,123,109.2,112,123,0,0,0
3551,11/24/2021,OKC,UTA,1324.093365,1632.819215,104,110,97.2,117,110,0,0,0
3552,11/24/2021,MIL,DET,1594.77925,1340.901157,114,93,109,102.8,93,0,1,1
3553,11/24/2021,HOU,CHI,1280.175235,1544.624923,118,113,93.8,105.6,113,0,0,1
3554,11/24/2021,NOP,WAS,1395.473408,1525.967347,127,102,96.4,99,102,0,0,1
3555,11/24/2021,MIN,MIA,1482.103491,1595.750213,113,101,113.2,105.6,101,0,1,1
3556,11/24/2021,MEM,TOR,1482.007274,1486.491182,113,126,114.2,109.8,126,0,0,0
3557,11/24/2021,SAS,ATL,1437.456249,1554.012875,106,124,101.6,117.4,124,0,0,0
3558,11/24/2021,GSW,PHI,1631.467598,1595.779907,116,96,109.4,102.8,96,0,0,1
3559,11/24/2021,SAC,POR,1422.671629,1585.973034,125,121,102.8,112.4,121,0,1,1
3560,11/26/2021,LAC,DET,1566.800458,1337.853642,107,96,99.2,100,96,0,0,1
3561,11/26/2021,ORL,CHI,1319.542877,1532.948791,88,123,103.2,104,123,0,0,0
3562,11/26/2021,CHA,MIN,1502.623416,1494.330005,133,115,107.6,116.6,115,0,0,1
3563,11/26/2021,NYK,PHO,1515.945614,1681.936576,97,118,101,115.6,118,0,0,0
3564,11/26/2021,IND,TOR,1523.349948,1503.315704,114,97,108.6,110.8,97,0,0,1
3565,11/26/2021,OKC,WAS,1321.029318,1504.595698,99,101,100,98.4,101,0,0,0
3566,11/26/2021,MEM,ATL,1465.182752,1568.328518,100,132,116.6,118.2,132,0,0,0
3567,11/26/2021,SAS,BOS,1423.140606,1506.789212,96,88,101,110.4,88,0,0,1
3568,11/26/2021,UTA,NOP,1635.883261,1416.845057,97,98,118,101.8,98,0,0,0
3569,11/26/2021,DEN,MIL,1546.005032,1597.826765,109,120,99,111.8,120,0,0,0
3570,11/26/2021,GSW,POR,1640.749683,1578.110823,118,103,112.2,117.6,103,0,0,1
3571,11/26/2021,LAL,SAC,1476.886598,1430.533841,137,141,111,102,141,0,0,0
3572,11/27/2021,PHI,MIN,1586.497823,1484.546368,120,121,99.4,118.2,121,0,1,0
3573,11/27/2021,ATL,NYK,1590.982867,1502.869191,90,99,118.8,102,99,1,1,0
3574,11/27/2021,BKN,PHO,1614.422966,1695.012999,107,113,112.6,118.2,113,0,1,0
3575,11/27/2021,HOU,CHA,1291.851367,1512.407054,146,143,99.6,114.8,143,0,1,1
3576,11/27/2021,CLE,ORL,1426.765781,1304.177007,105,92,101.4,100,92,0,1,1
3577,11/27/2021,CHI,MIA,1548.314661,1583.523699,104,107,107.2,105.2,107,1,0,0
3578,11/27/2021,DAL,WAS,1554.53814,1508.055961,114,120,103.2,101.2,120,0,1,0
3579,11/27/2021,UTA,NOP,1626.521165,1426.207153,127,105,113.4,101.8,105,1,1,1
3580,11/28/2021,LAC,GSW,1569.081574,1647.460823,90,105,99.4,112.4,105,0,0,0
3581,11/28/2021,IND,MIL,1532.272302,1610.857586,100,118,113.6,114,118,0,0,0
3582,11/28/2021,TOR,BOS,1494.39335,1498.248607,97,109,107.6,108.2,109,0,0,0
3583,11/28/2021,MEM,SAC,1442.528403,1440.54756,128,101,109.4,110.8,101,0,0,1
3584,11/28/2021,LAL,DET,1466.872879,1335.572526,110,106,118,99.8,106,0,0,1
3585,11/29/2021,PHI,ORL,1579.152999,1299.656337,101,96,106.4,95.8,96,0,0,1
3586,11/29/2021,MIA,DEN,1590.506913,1532.974211,111,120,104,100.6,120,0,0,0
3587,11/29/2021,CHI,CHA,1541.331447,1504.154975,133,119,105.2,119.2,119,0,0,1
3588,11/29/2021,MIN,IND,1491.891192,1515.822418,100,98,119.4,110,98,0,1,1
3589,11/29/2021,HOU,OKC,1300.103446,1317.569055,102,89,108.4,99.6,89,0,0,1
3590,11/29/2021,SAS,WAS,1431.681211,1520.303795,116,99,99,105.8,99,0,0,1
3591,11/29/2021,DAL,CLE,1542.290306,1431.286451,96,114,103.8,104,114,0,0,0
3592,11/29/2021,UTA,POR,1630.777763,1571.399682,129,107,115,114.6,107,0,0,1
3593,11/29/2021,LAC,NOP,1554.529669,1421.950555,104,123,95.8,104,123,1,0,0
3594,11/30/2021,TOR,MEM,1478.385585,1455.914474,91,98,106.4,111,98,0,0,0
3595,11/30/2021,BKN,NYK,1606.129913,1519.988554,112,110,114.2,102.2,110,0,0,1
3596,11/30/2021,SAC,LAL,1427.161489,1469.102781,92,117,113.2,118.4,117,0,0,0
3597,11/30/2021,POR,DET,1562.532732,1333.342624,110,92,113.6,100.6,92,1,0,1
3598,11/30/2021,PHO,GSW,1703.306052,1662.012728,104,96,118.4,112.6,96,0,0,1
3599,12/1/2021,IND,ATL,1512.249314,1573.863504,111,114,107.4,114.8,114,0,0,0
